X,T,U
0.1200000000000001,0.0,-0.37211241441819765
-0.56,0.0,0.9740152853938187
-0.6,0.0,0.9468990692793033
0.6400000000000001,0.0,-0.9100721744033338
-0.92,0.0,0.2568208998832373
0.08000000000000007,0.0,-0.2509823934564611
0.52,0.0,-0.976409554693329
0.24,0.0,-0.694116420221494
-0.12,0.0,0.36879766100662675
-0.84,0.0,0.48381866247382627
0.32000000000000006,0.0,-0.8488967387642707
0.40000000000000013,0.0,-0.9616562739353611
0.040000000000000036,0.0,-0.1191836604073688
0.3600000000000001,0.0,-0.8905304448012686
-0.28,0.0,0.7683937202122684
-0.72,0.0,0.7697098702181685
-0.43999999999999995,0.0,0.9863412285688694
0.8,0.0,-0.5865991864401371
0.9199999999999999,0.0,-0.23614574648147965
0.15999999999999992,0.0,-0.4675626536938278
0.3600000000000001,0.26,-0.9158542099025236
-0.24,0.26,0.9504402706608231
-0.6799999999999999,0.26,0.5186338162668416
-0.76,0.26,0.4050259939608501
0.56,0.26,-0.7103417873146518
0.6400000000000001,0.26,-0.5770485954369704
0.32000000000000006,0.26,-0.9331030970324037
-0.96,0.26,0.055528708825431025
0.15999999999999992,0.26,-0.8617216152420047
0.96,0.26,-0.07708543256440667
0.8400000000000001,0.26,-0.2517471563569928
0.6799999999999999,0.26,-0.511762053526252
0.48,0.26,-0.8151910100414509
0.040000000000000036,0.26,-0.3433671025632019
-0.12,0.26,0.7739498289614924
0.76,0.26,-0.39517275944246777
0.0,0.26,0.004721489987793853
-0.56,0.26,0.7086319273979347
-0.040000000000000036,0.26,0.35621390480875514
0.28,0.26,-0.9541555107648316
