X,T,U
0.40000000000000013,0.0,-0.9480755479082218
0.48,0.0,-0.9953473073075785
0.6400000000000001,0.0,-0.8927739717460346
0.040000000000000036,0.0,-0.12205750659210962
0.52,0.0,-1.0087638532883043
0.72,0.0,-0.7584918480567242
-0.88,0.0,0.3803868009498951
0.32000000000000006,0.0,-0.8356963398413184
0.19999999999999996,0.0,-0.5994447117588766
0.43999999999999995,0.0,-0.9792020662486463
-0.43999999999999995,0.0,0.9998734529902589
-0.36,0.0,0.9035635945300566
-0.19999999999999996,0.0,0.5807099488140652
-0.64,0.0,0.9130765170836752
0.76,0.0,-0.6959108190509598
0.8800000000000001,0.0,-0.37449779643628867
0.96,0.0,-0.12745841581850284
-0.12,0.0,0.3837302792943255
0.0,0.0,-0.002168518077232724
0.6799999999999999,0.0,-0.8386160013453465
0.32000000000000006,0.26,-0.9348309985923061
0.72,0.26,-0.46421391495439607
0.15999999999999992,0.26,-0.8699177729534339
-0.16000000000000003,0.26,0.8696295067598786
-0.31999999999999995,0.26,0.951901771984563
-0.76,0.26,0.40204872394207575
0.3600000000000001,0.26,-0.9262191326085558
-0.040000000000000036,0.26,0.35279493605973417
-0.07999999999999996,0.26,0.6169942391834978
0.9199999999999999,0.26,-0.1372412010383065
0.6000000000000001,0.26,-0.6342404669071794
0.43999999999999995,0.26,-0.8325397822212514
-0.8,0.26,0.33211852733337605
-0.52,0.26,0.7547615487432767
0.6400000000000001,0.26,-0.5755713229521634
0.28,0.26,-0.9321855885233002
-0.48,0.26,0.7912858928257597
0.0,0.26,-0.005008388086058571
0.19999999999999996,0.26,-0.9146392980573698
0.8800000000000001,0.26,-0.21427844643920918
