X,T,U
0.1200000000000001,0.0,-0.3668814132357749
0.8400000000000001,0.0,-0.4921003958554189
-0.72,0.0,0.7891326535936639
0.6400000000000001,0.0,-0.9182897448025872
0.43999999999999995,0.0,-0.9914251574877605
0.15999999999999992,0.0,-0.49255604644563267
-0.16000000000000003,0.0,0.48420098050395793
0.9199999999999999,0.0,-0.2473344019084688
-0.24,0.0,0.6730684113393416
-0.6799999999999999,0.0,0.8466637814110645
-0.31999999999999995,0.0,0.8520900777010433
0.52,0.0,-1.0037971999273723
0.48,0.0,-0.9777839711154449
-0.4,0.0,0.93432627755183
0.24,0.0,-0.6704761230729553
-0.43999999999999995,0.0,0.982319419565199
0.040000000000000036,0.0,-0.1309787809230308
-0.64,0.0,0.9037042402161299
0.32000000000000006,0.0,-0.8604296642093034
0.8800000000000001,0.0,-0.3632564219084144
0.8400000000000001,0.26,-0.256106794020067
0.48,0.26,-0.8176126175357495
-0.48,0.26,0.8154479941125052
0.8800000000000001,0.26,-0.18696630462862432
-0.16000000000000003,0.26,0.8663601734778504
0.6000000000000001,0.26,-0.6471907214677165
-0.76,0.26,0.3954961892136726
0.76,0.26,-0.4072473476610514
0.040000000000000036,0.26,-0.36053260088525685
0.24,0.26,-0.9624525351572544
-1.0,0.26,-0.001993273394456406
-0.040000000000000036,0.26,0.34971643449233736
0.43999999999999995,0.26,-0.8261131665528241
0.9199999999999999,0.26,-0.14589090395932175
0.96,0.26,-0.08895448311618046
-0.28,0.26,0.949762879075739
-0.56,0.26,0.695769243448679
-0.96,0.26,0.07159980105907522
-0.19999999999999996,0.26,0.9188300622499712
-0.4,0.26,0.869913767017362
