X,T,U
0.48,0.0,-1.0029829102314893
-0.07999999999999996,0.0,0.25394626140692456
0.76,0.0,-0.6884435706493618
0.6799999999999999,0.0,-0.834954960531388
0.8800000000000001,0.0,-0.3762942946791342
-0.19999999999999996,0.0,0.5979814066881387
-0.88,0.0,0.36471018942839845
0.19999999999999996,0.0,-0.5802724383014815
-0.72,0.0,0.7668907249190329
-0.76,0.0,0.6732557934190906
0.56,0.0,-0.9857843554863301
-0.92,0.0,0.23816262196195376
0.6000000000000001,0.0,-0.9382337495449709
0.28,0.0,-0.7722312966049695
-0.6,0.0,0.956833096889795
-0.16000000000000003,0.0,0.46700392530153156
0.40000000000000013,0.0,-0.9502686317457413
0.08000000000000007,0.0,-0.23950575063528204
-0.28,0.0,0.7655862691669377
0.24,0.0,-0.6835824822101195
0.9199999999999999,0.26,-0.14003295668570864
0.56,0.26,-0.6913833637523578
-0.84,0.26,0.26115512596713675
0.6400000000000001,0.26,-0.5847530719935818
-0.72,0.26,0.48242754089237183
0.32000000000000006,0.26,-0.9330334861455726
-0.6799999999999999,0.26,0.526788100523368
-0.6,0.26,0.6355600819222794
0.6799999999999999,0.26,-0.5262247609468635
-0.12,0.26,0.7707226805070101
0.72,0.26,-0.47091511972009115
-0.96,0.26,0.06208915263714309
0.8400000000000001,0.26,-0.2867614383519484
0.48,0.26,-0.8007863558907188
0.3600000000000001,0.26,-0.9058594351112921
-0.16000000000000003,0.26,0.8620829452375893
-0.56,0.26,0.6904545864244241
-0.48,0.26,0.8074345938862593
-0.24,0.26,0.9520411223568123
0.8800000000000001,0.26,-0.20307358751804316
