X,T,U
-0.52,0.0,1.0117244265801042
0.56,0.0,-0.9864032275939401
-0.64,0.0,0.9110922873831796
0.8800000000000001,0.0,-0.38651326930621527
0.24,0.0,-0.6782278806712005
0.1200000000000001,0.0,-0.35381958729079327
-0.48,0.0,1.0038674970948167
0.9199999999999999,0.0,-0.2599678145532168
0.8,0.0,-0.5793852686265849
-0.76,0.0,0.688229846299623
0.43999999999999995,0.0,-0.9870200460953975
-0.07999999999999996,0.0,0.2603917671186367
0.48,0.0,-0.9974261069297043
-0.28,0.0,0.7695340984486886
-0.84,0.0,0.47657854977508146
0.0,0.0,0.018427204019435407
-0.36,0.0,0.9074577795089229
-0.4,0.0,0.9285555441249123
0.19999999999999996,0.0,-0.5741478261621299
-0.56,0.0,0.9804002515389276
0.6799999999999999,0.26,-0.5409747609392844
0.19999999999999996,0.26,-0.9088922305654985
-0.43999999999999995,0.26,0.8306946836219008
-0.12,0.26,0.7770410331773877
-0.4,0.26,0.8886467730509953
-0.76,0.26,0.3928352337894734
0.96,0.26,-0.06658693884168504
0.8,0.26,-0.3245428125648326
-0.6799999999999999,0.26,0.5267760812214504
-0.8,0.26,0.3273350612486088
0.3600000000000001,0.26,-0.942947377997196
-1.0,0.26,-0.009718405027441163
0.24,0.26,-0.9514667933385748
0.8400000000000001,0.26,-0.2753482453351571
0.6400000000000001,0.26,-0.5968273577364154
0.1200000000000001,0.26,-0.7708824489920556
0.52,0.26,-0.758241368423236
-0.31999999999999995,0.26,0.9354244276299447
0.0,0.26,0.006790716010883065
0.72,0.26,-0.47345954731703244
