X,T,U
-0.16000000000000003,0.0,0.44698467304222245
0.48,0.0,-1.0038962027628295
-0.92,0.0,0.2592106409366896
-0.43999999999999995,0.0,0.9804568244297245
0.76,0.0,-0.6787636243465972
-0.72,0.0,0.7608786923924067
-0.4,0.0,0.9554345964189962
-0.19999999999999996,0.0,0.5898808940340285
0.28,0.0,-0.7693974462124257
0.0,0.0,-0.0034929731594032626
0.19999999999999996,0.0,-0.5937630117083216
0.8,0.0,-0.5662394783195818
0.52,0.0,-0.9933833226845403
0.040000000000000036,0.0,-0.13054291184490827
-0.88,0.0,0.3665611027561579
0.24,0.0,-0.6860072638588819
-0.84,0.0,0.47944010280099403
0.6400000000000001,0.0,-0.9267788720541855
0.40000000000000013,0.0,-0.9414853122807456
0.43999999999999995,0.0,-0.9760028912267682
-0.8,0.26,0.33622294826735405
-0.84,0.26,0.26456351837600894
0.6000000000000001,0.26,-0.653242711193981
0.6799999999999999,0.26,-0.5182624598358189
-0.72,0.26,0.4537897291852449
0.76,0.26,-0.40068475379963686
-0.040000000000000036,0.26,0.3304754056504029
0.040000000000000036,0.26,-0.343926112147808
-0.31999999999999995,0.26,0.9188371226785454
-0.48,0.26,0.8079382009390834
0.8,0.26,-0.3365693788877163
-0.6799999999999999,0.26,0.5416944920146839
0.1200000000000001,0.26,-0.7744224607337578
0.8400000000000001,0.26,-0.2648495638704847
0.72,0.26,-0.4673250749997302
-0.43999999999999995,0.26,0.8482994132444821
-0.88,0.26,0.21244591842359842
-0.6,0.26,0.6792646784289322
-0.19999999999999996,0.26,0.9270050399285655
0.0,0.26,0.004637146504606973
