X,T,U
0.48,0.0,-0.9783139611995871
0.8,0.0,-0.5916520615530375
0.43999999999999995,0.0,-1.0093423747930774
-0.12,0.0,0.3626126505472131
-0.92,0.0,0.24368487608929293
0.9199999999999999,0.0,-0.2498044791317804
0.040000000000000036,0.0,-0.12642078222680683
0.52,0.0,-1.0120587886878682
-0.6799999999999999,0.0,0.8465727624089441
-0.24,0.0,0.6899065918898348
-0.43999999999999995,0.0,0.9821038364991395
0.6799999999999999,0.0,-0.8413781366069473
-0.8,0.0,0.5791316251132104
0.40000000000000013,0.0,-0.942141815440159
0.19999999999999996,0.0,-0.5941944427997611
-0.64,0.0,0.9113221020570761
0.72,0.0,-0.7718880653836149
0.56,0.0,-0.9785344086560988
0.96,0.0,-0.10724093563269374
-0.16000000000000003,0.0,0.4818990755593504
0.3600000000000001,0.26,-0.8948516842452692
-0.12,0.26,0.7828050778696274
-0.24,0.26,0.9277266361725675
-0.48,0.26,0.8081452597062652
0.28,0.26,-0.9430389698145052
0.48,0.26,-0.8050344673775155
-0.64,0.26,0.5816328476187862
0.9199999999999999,0.26,-0.15379625317311663
0.19999999999999996,0.26,-0.9255147868113511
-0.040000000000000036,0.26,0.341583499321315
0.32000000000000006,0.26,-0.938979340828282
-0.72,0.26,0.4583829056698513
-0.43999999999999995,0.26,0.830291340740913
0.8400000000000001,0.26,-0.2625249743828344
0.15999999999999992,0.26,-0.8589764976027982
0.0,0.26,0.01480445513933227
-0.92,0.26,0.13722031561597545
0.8,0.26,-0.32327607662529945
-0.52,0.26,0.750809778683426
-0.56,0.26,0.708628811348196
