X,T,U
0.72,0.0,-0.7630052951332453
-0.84,0.0,0.4672578700764651
-0.19999999999999996,0.0,0.6047137574782211
0.8400000000000001,0.0,-0.47361873857086517
-1.0,0.0,0.009157565614839956
-0.43999999999999995,0.0,0.9675224758528447
0.43999999999999995,0.0,-0.9814892909294551
0.1200000000000001,0.0,-0.3768440948769526
-0.040000000000000036,0.0,0.12380739865696207
-0.76,0.0,0.681545077897394
0.08000000000000007,0.0,-0.2475952953415798
-0.07999999999999996,0.0,0.23884325524277114
0.56,0.0,-0.9828674077199758
-0.31999999999999995,0.0,0.867830657584399
-0.4,0.0,0.9419374527495673
0.19999999999999996,0.0,-0.5811273000700408
0.8,0.0,-0.5876802623357336
-0.8,0.0,0.5893337163603242
-0.88,0.0,0.365598634875984
-0.72,0.0,0.7659096504354621
-0.16000000000000003,0.26,0.886774871856578
-0.56,0.26,0.717966950903936
0.3600000000000001,0.26,-0.9084922925279761
0.52,0.26,-0.7451149078644315
-0.8,0.26,0.3366126750467194
-1.0,0.26,0.0005618705873655374
0.6799999999999999,0.26,-0.5434339952669275
-0.43999999999999995,0.26,0.8343105802454123
0.32000000000000006,0.26,-0.9526595278185661
-0.48,0.26,0.7963955870049546
0.8400000000000001,0.26,-0.2803923539925513
0.040000000000000036,0.26,-0.3537213115570367
-0.96,0.26,0.046849236747926744
0.76,0.26,-0.39493337425086394
0.48,0.26,-0.7982303377459602
0.8,0.26,-0.3280074228133433
0.6400000000000001,0.26,-0.5877780631059334
0.56,0.26,-0.7073409223460823
0.9199999999999999,0.26,-0.13038687574707322
-0.52,0.26,0.7456134096304662
